Seq,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation,Risk_Group
1460,2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,16836000,GOOG,0,1,124.2784,116.6898,105.642,Yang,0.0139,high-risk
1461,2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,17745200,GOOG,0,1,124.3728,116.9806,105.7901,Yin,0.0229,high-risk
1462,2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,17855700,GOOG,0,1,124.4842,117.2581,105.9338,Yin,0.0201,high-risk
1463,2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,15191500,GOOG,2,0,124.6202,117.5405,106.0698,Yang,0.0131,high-risk
1464,2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,17526200,GOOG,0,1,124.7694,117.8004,106.2043,Yang,0.0179,high-risk
1465,2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,14769200,GOOG,0,1,124.8702,118.061,106.3815,Yin,0.0167,high-risk
1466,2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,17548400,GOOG,1,0,124.9198,118.2894,106.5641,Yin,0.019,high-risk
1467,2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,23665600,GOOG,0,1,124.9708,118.5335,106.7335,Yang,0.0203,high-risk
1468,2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,23619400,GOOG,2,0,125.0742,118.784,106.9007,Yin,0.0223,high-risk
1469,2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,21851100,GOOG,8,0,125.1994,119.0597,107.0929,Yang,0.0165,high-risk
1470,2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,15569400,GOOG,2,0,125.3358,119.3376,107.306,Yang,0.0157,high-risk
1471,2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,26497000,GOOG,0,1,125.513,119.6565,107.5546,Yang,0.0273,high-risk
1472,2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,18680400,GOOG,0,1,125.6328,119.9207,107.7732,Yin,0.0358,high-risk
1473,2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,20678100,GOOG,0,1,125.759,120.1785,107.9834,Yang,0.0262,high-risk
1474,2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,16715500,GOOG,0,1,125.879,120.4451,108.1978,Yin,0.0183,high-risk
1475,2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,30803300,GOOG,0,1,126.1076,120.7506,108.4382,Yang,0.0324,high-risk
1476,2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,21773400,GOOG,0,1,126.3692,121.0308,108.652,Yang,0.0165,high-risk
1477,2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,28147900,GOOG,0,1,126.691,121.3349,108.8551,Yang,0.0115,high-risk
1478,2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,16665700,GOOG,0,1,126.9496,121.6417,109.059,Yin,0.0194,high-risk
1479,2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,17730200,GOOG,0,1,127.2234,121.9566,109.2489,Yang,0.0134,high-risk
1480,2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,15814300,GOOG,0,1,127.549,122.2284,109.4308,Yin,0.0207,high-risk
1481,2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,16976000,GOOG,0,1,127.8928,122.4958,109.6193,Yang,0.0196,high-risk
1482,2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,17810700,GOOG,0,1,128.2152,122.8036,109.8163,Yang,0.0121,high-risk
1483,2023-09-11,137.3800048828125,138.26400756835938,136.5500030517578,137.74000549316406,17180800,GOOG,0,1,128.5698,123.1298,110.0259,Yang,0.0126,high-risk
1484,2023-09-12,137.1300048828125,137.63999938964844,135.92999267578125,136.07000732421875,15212900,GOOG,0,1,128.8718,123.4403,110.2196,Yin,0.0126,high-risk
1492,2023-09-22,131.67999267578125,133.00999450683594,130.50999450683594,131.25,17348700,GOOG,1,0,131.4016,125.8186,111.7108,Yin,0.0192,high-risk
1493,2023-09-25,130.77000427246094,132.22000122070312,130.02999877929688,132.1699981689453,14650000,GOOG,1,0,131.531,126.0805,111.8851,Yang,0.0168,high-risk
1494,2023-09-26,130.91400146484375,131.40499877929688,128.19000244140625,129.4499969482422,20378800,GOOG,1,0,131.6188,126.3138,112.0566,Yin,0.0251,high-risk
1495,2023-09-27,129.44000244140625,131.72000122070312,129.3800048828125,131.4600067138672,18764200,GOOG,3,0,131.7664,126.5763,112.2441,Yang,0.0181,high-risk
1496,2023-09-28,130.69000244140625,134.17999267578125,130.69000244140625,133.1300048828125,18201400,GOOG,1,0,131.9734,126.8454,112.4444,Yang,0.0267,high-risk
1705,2023-07-31,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,41901500,AMZN,0,1,126.577,114.5059,105.4562,Yang,0.0113,high-risk
1706,2023-08-01,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,42098500,AMZN,0,1,126.8478,114.8836,105.5501,Yin,0.0157,high-risk
1707,2023-08-02,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,51027600,AMZN,8,0,127.087,115.2432,105.6285,Yin,0.0269,high-risk
1711,2023-08-08,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,51710500,AMZN,0,1,128.8648,117.0072,106.1211,Yin,0.0175,high-risk
1712,2023-08-09,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,50017300,AMZN,0,1,129.2196,117.3853,106.2341,Yin,0.0235,high-risk
1713,2023-08-10,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400,AMZN,0,1,129.5576,117.7814,106.3303,Yin,0.0212,high-risk
1714,2023-08-11,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42832100,AMZN,0,1,129.9142,118.1884,106.4233,Yang,0.017,high-risk
1715,2023-08-14,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700,AMZN,0,1,130.2702,118.588,106.5231,Yang,0.0206,high-risk
1716,2023-08-15,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500,AMZN,0,1,130.5386,118.9777,106.6332,Yin,0.0295,high-risk
1717,2023-08-16,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900,AMZN,0,1,130.734,119.3413,106.7537,Yin,0.0167,high-risk
1718,2023-08-17,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100,AMZN,0,1,130.8814,119.6998,106.9066,Yin,0.0192,high-risk
1719,2023-08-18,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48469400,AMZN,5,0,131.1212,120.0516,107.0605,Yang,0.0223,high-risk
1720,2023-08-21,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500,AMZN,2,0,131.3298,120.426,107.2499,Yang,0.0187,high-risk
1721,2023-08-22,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32935100,AMZN,0,1,131.5462,120.766,107.4606,Yin,0.0144,high-risk
1722,2023-08-23,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000,AMZN,1,0,131.7252,121.1012,107.6917,Yang,0.0205,high-risk
1723,2023-08-24,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300,AMZN,0,1,131.8288,121.3867,107.896,Yin,0.0375,high-risk
1724,2023-08-25,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500,AMZN,4,0,131.9656,121.6952,108.1096,Yang,0.0252,high-risk
1725,2023-08-28,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,34108400,AMZN,2,0,132.0862,121.9871,108.3254,Yin,0.0159,high-risk
1726,2023-08-29,133.3800048828125,135.13999938964844,133.25,134.91000366210938,38646100,AMZN,2,0,132.2746,122.3252,108.5693,Yang,0.0142,high-risk
1727,2023-08-30,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,36137000,AMZN,1,0,132.4604,122.6553,108.7615,Yang,0.0131,high-risk
1728,2023-08-31,135.05999755859375,138.7899932861328,135.0,138.00999450683594,58781300,AMZN,1,0,132.724,123.0137,108.9476,Yang,0.0281,high-risk
1729,2023-09-01,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,40948300,AMZN,0,1,132.8834,123.3957,109.1457,Yin,0.0225,high-risk
1730,2023-09-05,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,40636700,AMZN,0,1,133.0422,123.7901,109.3374,Yin,0.0146,high-risk
1731,2023-09-06,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,41785500,AMZN,0,1,133.2028,124.1197,109.5286,Yin,0.0211,high-risk
1732,2023-09-07,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,48498900,AMZN,2,0,133.3762,124.4731,109.7436,Yang,0.0366,high-risk
1733,2023-09-08,136.86000061035156,138.85000610351562,136.75,138.22999572753906,38348200,AMZN,0,1,133.56,124.828,109.964,Yang,0.0154,high-risk
1734,2023-09-11,138.75,143.6199951171875,138.63999938964844,143.10000610351562,56764500,AMZN,0,1,133.864,125.236,110.2172,Yang,0.0359,high-risk
1735,2023-09-12,142.32000732421875,143.0,140.61000061035156,141.22999572753906,42668500,AMZN,0,1,134.0814,125.6053,110.4574,Yin,0.017,high-risk
1956,2023-07-31,114.16000366210938,114.68000030517578,112.3499984741211,114.4000015258789,54187300,AMD,0,1,115.5286,103.9895,87.4094,Yang,0.0207,high-risk
1962,2023-08-08,114.94000244140625,115.45999908447266,111.41000366210938,113.2300033569336,54141800,AMD,0,1,116.078,105.737,89.11,Yin,0.0364,high-risk
1963,2023-08-09,112.88999938964844,113.1500015258789,108.77999877929688,110.47000122070312,56257100,AMD,0,1,115.7468,105.8757,89.3735,Yin,0.0402,high-risk
1964,2023-08-10,111.30000305175781,113.88999938964844,109.47000122070312,110.2300033569336,57297800,AMD,0,1,115.446,105.9996,89.6306,Yin,0.0404,high-risk
1965,2023-08-11,108.8499984741211,109.06999969482422,106.4800033569336,107.56999969482422,55618700,AMD,0,1,115.2332,106.1072,89.875,Yin,0.0243,high-risk
1966,2023-08-14,106.75,111.98999786376953,105.41999816894531,111.9800033569336,57421800,AMD,0,1,115.0834,106.2677,90.1275,Yang,0.0623,high-risk
1967,2023-08-15,111.98999786376953,113.18000030517578,110.16999816894531,111.3499984741211,53816600,AMD,0,1,114.9532,106.4054,90.3856,Yin,0.0273,high-risk
1968,2023-08-16,110.08999633789062,110.44000244140625,106.9800033569336,107.19000244140625,54327300,AMD,0,1,114.7384,106.4745,90.6286,Yin,0.0323,high-risk
1969,2023-08-17,107.62000274658203,107.8499984741211,104.0999984741211,104.44000244140625,59064300,AMD,0,1,114.3426,106.5394,90.8407,Yin,0.036,high-risk
1970,2023-08-18,102.4000015258789,106.06999969482422,101.68000030517578,105.44999694824219,59884300,AMD,3,0,114.095,106.6278,91.0677,Yang,0.0432,high-risk
1971,2023-08-21,106.19999694824219,108.54000091552734,105.66999816894531,108.22000122070312,49319200,AMD,0,1,113.8384,106.7644,91.3105,Yang,0.0272,high-risk
1972,2023-08-22,109.4000015258789,109.72000122070312,104.8499984741211,105.66000366210938,47335100,AMD,0,1,113.4532,106.8601,91.5456,Yin,0.0464,high-risk
1973,2023-08-23,105.6500015258789,110.08000183105469,105.0,109.43000030517578,54656300,AMD,0,1,113.058,106.9756,91.7922,Yang,0.0484,high-risk
1976,2023-08-28,103.47000122070312,104.06999969482422,100.88999938964844,102.61000061035156,55386800,AMD,1,0,111.6692,107.1378,92.3799,Yin,0.0315,high-risk
1977,2023-08-29,102.11000061035156,106.56999969482422,101.79000091552734,105.91999816894531,50850300,AMD,2,0,111.386,107.2714,92.6099,Yang,0.047,high-risk
1978,2023-08-30,105.4000015258789,107.66999816894531,104.5,106.58999633789062,54847300,AMD,0,1,111.1392,107.4126,92.8005,Yang,0.0303,high-risk
1979,2023-08-31,106.19000244140625,108.05999755859375,104.86000061035156,105.72000122070312,58919000,AMD,0,1,111.0114,107.515,92.9673,Yin,0.0305,high-risk
1980,2023-09-01,107.0,110.05999755859375,106.61000061035156,109.44999694824219,54808900,AMD,0,1,110.9864,107.6692,93.1469,Yang,0.0324,high-risk
1982,2023-09-06,110.55999755859375,111.33000183105469,108.22000122070312,109.27999877929688,47736700,AMD,0,1,111.0372,108.0256,93.5018,Yin,0.0287,high-risk
1983,2023-09-07,106.13999938964844,107.69000244140625,105.08999633789062,106.58999633789062,49080100,AMD,0,1,110.9612,108.174,93.6652,Yang,0.0247,high-risk
1984,2023-09-08,107.0199966430664,109.73999786376953,105.75,106.08999633789062,46232000,AMD,0,1,110.8796,108.3362,93.8278,Yin,0.0377,high-risk
1985,2023-09-11,107.31999969482422,107.51000213623047,103.0,105.31999969482422,50611300,AMD,0,1,110.7612,108.4916,93.9921,Yin,0.0438,high-risk
1986,2023-09-12,104.19999694824219,106.73999786376953,103.18000030517578,105.30999755859375,44413600,AMD,0,1,110.5892,108.6453,94.1424,Yang,0.0345,high-risk
1990,2023-09-18,100.81999969482422,102.98999786376953,99.44999694824219,102.37000274658203,49061300,AMD,2,0,109.8248,109.3282,94.7428,Yang,0.0356,high-risk
1991,2023-09-19,101.75,102.86000061035156,100.69999694824219,101.61000061035156,41704100,AMD,2,0,109.5854,109.4849,94.8627,Yin,0.0214,high-risk
1993,2023-09-21,98.5999984741211,98.87000274658203,95.83999633789062,96.11000061035156,59628600,AMD,4,0,108.9964,109.6813,95.0827,Yin,0.0316,high-risk
1994,2023-09-22,96.91999816894531,98.41999816894531,95.61000061035156,96.19999694824219,52169400,AMD,5,0,108.602,109.7464,95.1956,Yin,0.0294,high-risk
1995,2023-09-25,95.94999694824219,97.44999694824219,94.45999908447266,97.37999725341797,43223700,AMD,9,0,108.2308,109.8211,95.3311,Yang,0.0317,high-risk
1996,2023-09-26,96.5,97.83000183105469,95.2699966430664,95.95999908447266,42866500,AMD,6,0,107.7836,109.9645,95.4602,Yin,0.0269,high-risk
1997,2023-09-27,96.81999969482422,99.2300033569336,96.3499984741211,98.06999969482422,51261500,AMD,5,0,107.3864,110.0791,95.5982,Yang,0.0299,high-risk
2001,2023-10-03,101.80000305175781,103.29000091552734,99.16999816894531,100.08000183105469,48117000,AMD,2,0,106.6002,110.3988,96.2437,Yin,0.0415,high-risk
2002,2023-10-04,100.6500015258789,104.4000015258789,100.33999633789062,104.06999969482422,51023200,AMD,2,0,106.4216,110.4685,96.4314,Yang,0.0405,high-risk
2207,2023-07-31,85.4800033569336,85.73999786376953,84.06999969482422,84.73999786376953,5903600,AEP,0,1,84.8538,88.0896,90.0017,Yin,0.0199,high-risk
2208,2023-08-01,84.83999633789062,85.01000213623047,83.81999969482422,84.02999877929688,3750000,AEP,0,1,84.8016,88.0369,90.0132,Yin,0.0142,high-risk
2209,2023-08-02,83.88999938964844,84.83999633789062,83.69999694824219,84.5,3160800,AEP,0,1,84.7604,87.9943,90.0118,Yang,0.0136,high-risk
2210,2023-08-03,84.30999755859375,84.43000030517578,81.9800033569336,81.98999786376953,3287300,AEP,0,1,84.672,87.9389,90.0041,Yin,0.0299,high-risk
2211,2023-08-04,82.26000213623047,82.86000061035156,80.93000030517578,81.23999786376953,2578500,AEP,0,1,84.5768,87.8575,89.9851,Yin,0.0238,high-risk
2212,2023-08-07,81.5,81.98999786376953,80.75,80.87999725341797,3267100,AEP,0,1,84.491,87.7638,89.9566,Yin,0.0154,high-risk
2213,2023-08-08,80.62999725341797,81.06999969482422,79.69999694824219,80.81999969482422,3797400,AEP,0,1,84.4574,87.6461,89.9312,Yang,0.0172,high-risk
2214,2023-08-09,80.0,81.13999938964844,79.86000061035156,80.70999908447266,3878100,AEP,0,1,84.4266,87.5331,89.9151,Yang,0.016,high-risk
2215,2023-08-10,81.44000244140625,81.98999786376953,80.68000030517578,81.08000183105469,4083600,AEP,0,1,84.4124,87.4369,89.8923,Yin,0.0162,high-risk
2216,2023-08-11,81.13999938964844,81.58000183105469,80.7699966430664,81.11000061035156,2067300,AEP,0,1,84.3722,87.3304,89.8679,Yin,0.01,high-risk
2217,2023-08-14,81.16999816894531,81.16999816894531,79.77999877929688,80.0,2733100,AEP,0,1,84.3318,87.2414,89.8308,Yin,0.0174,high-risk
2218,2023-08-15,79.5,79.63999938964844,78.87000274658203,79.0999984741211,3405700,AEP,0,1,84.2448,87.1639,89.789,Yin,0.0098,high-risk
2219,2023-08-16,79.30999755859375,79.9000015258789,78.93000030517578,79.19000244140625,3285900,AEP,0,1,84.1486,87.1017,89.7491,Yin,0.0123,high-risk
2220,2023-08-17,79.37000274658203,80.01000213623047,78.76000213623047,78.77999877929688,2790500,AEP,0,1,84.0554,86.9986,89.696,Yin,0.0159,high-risk
2221,2023-08-18,78.69999694824219,79.26000213623047,78.44000244140625,79.0199966430664,3140900,AEP,0,1,83.9442,86.9033,89.6515,Yang,0.0105,high-risk
2222,2023-08-21,79.0,79.16999816894531,77.80000305175781,78.55999755859375,2571300,AEP,0,1,83.8218,86.7996,89.6016,Yin,0.0176,high-risk
2223,2023-08-22,78.43000030517578,78.91999816894531,78.19999694824219,78.62000274658203,2558200,AEP,0,1,83.7206,86.6848,89.5537,Yang,0.0092,high-risk
2224,2023-08-23,79.01000213623047,79.47000122070312,78.70999908447266,79.43000030517578,3045300,AEP,0,1,83.6354,86.5748,89.5074,Yang,0.0097,high-risk
2225,2023-08-24,79.36000061035156,80.47000122070312,78.79000091552734,78.83000183105469,2787100,AEP,0,1,83.5494,86.4532,89.4537,Yin,0.0213,high-risk
2226,2023-08-25,79.0,79.80999755859375,78.8499984741211,79.33000183105469,1875700,AEP,0,1,83.4638,86.3375,89.4104,Yang,0.0122,high-risk
2227,2023-08-28,79.69000244140625,79.95999908447266,78.94000244140625,79.19999694824219,1608300,AEP,0,1,83.3502,86.2178,89.3601,Yin,0.0129,high-risk
2228,2023-08-29,79.3499984741211,80.02999877929688,79.0999984741211,79.62999725341797,1967700,AEP,0,1,83.2442,86.0687,89.3192,Yang,0.0118,high-risk
2229,2023-08-30,79.51000213623047,79.83999633789062,79.05000305175781,79.44000244140625,1854800,AEP,0,1,83.1422,85.9142,89.2574,Yin,0.01,high-risk
2230,2023-08-31,79.68000030517578,79.83000183105469,78.30000305175781,78.4000015258789,3095900,AEP,0,1,83.0012,85.7538,89.1995,Yin,0.0195,high-risk
2231,2023-09-01,78.86000061035156,79.04000091552734,77.01000213623047,77.5199966430664,2548200,AEP,0,1,82.8496,85.5856,89.1438,Yin,0.0264,high-risk
2232,2023-09-05,77.3499984741211,77.41000366210938,75.47000122070312,76.0,2972500,AEP,0,1,82.6998,85.403,89.0777,Yin,0.0257,high-risk
2233,2023-09-06,75.87000274658203,76.58000183105469,75.76000213623047,76.37999725341797,2752300,AEP,0,1,82.5518,85.2271,89.0109,Yang,0.0108,high-risk
2234,2023-09-07,77.02999877929688,77.93000030517578,76.79000091552734,77.33999633789062,2899600,AEP,0,1,82.4298,85.0755,88.9522,Yang,0.0148,high-risk
2235,2023-09-08,77.4000015258789,77.86000061035156,77.16999816894531,77.73999786376953,2164200,AEP,0,1,82.3522,84.92,88.8845,Yang,0.0089,high-risk
2236,2023-09-11,77.79000091552734,78.54000091552734,77.72000122070312,77.80000305175781,2540400,AEP,0,1,82.243,84.7733,88.8078,Yang,0.0106,high-risk
2237,2023-09-12,77.7300033569336,78.0,77.23999786376953,77.81999969482422,2681800,AEP,0,1,82.1154,84.6161,88.7283,Yang,0.0098,high-risk
2458,2023-07-31,236.47999572753906,236.47999572753906,233.02000427246094,234.14999389648438,2826600,AMGN,22,0,225.3208,231.9455,247.2677,Yin,0.0148,low-risk
2459,2023-08-01,234.92999267578125,235.3800048828125,230.58999633789062,232.1199951171875,1843400,AMGN,26,0,225.4786,231.9824,247.1961,Yin,0.0208,low-risk
2460,2023-08-02,232.72000122070312,233.02999877929688,228.6999969482422,230.41000366210938,2593500,AMGN,27,0,225.6184,232.0286,247.0898,Yin,0.0189,low-risk
2461,2023-08-03,230.7899932861328,231.10000610351562,228.2100067138672,230.6999969482422,2322200,AMGN,28,0,225.7526,232.0569,246.9866,Yin,0.0127,low-risk
2462,2023-08-04,237.91000366210938,246.4199981689453,237.0,243.27999877929688,5181200,AMGN,26,0,226.1294,232.1579,246.9384,Yang,0.0397,low-risk
2463,2023-08-07,244.25,253.82000732421875,243.4600067138672,252.94000244140625,4076600,AMGN,8,0,226.7618,232.3815,246.9425,Yang,0.0426,low-risk
2464,2023-08-08,257.5199890136719,263.7900085449219,256.5,260.79998779296875,5321600,AMGN,0,1,227.6286,232.6405,247.0055,Yang,0.0284,low-risk
2465,2023-08-09,259.9200134277344,263.7699890136719,259.1199951171875,259.32000732421875,2428100,AMGN,0,1,228.4764,232.888,247.0649,Yin,0.0179,low-risk
2466,2023-08-10,261.5400085449219,264.7799987792969,260.4599914550781,262.05999755859375,1919200,AMGN,0,1,229.347,233.2107,247.1155,Yang,0.0166,low-risk
