,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation
23255,2023-08-11,76.51000213623047,76.68000030517578,74.05899810791016,74.62000274658203,5798900,TTD,9,0,80.421,71.5914,61.0688,Yin,0.0354
23256,2023-08-14,74.05000305175781,75.36000061035156,73.83999633789062,75.26000213623047,3748000,TTD,14,0,80.461,71.7516,61.1559,Yang,0.0206
23257,2023-08-15,74.74500274658203,74.74500274658203,73.36000061035156,73.69000244140625,2511300,TTD,12,0,80.45,71.9096,61.2475,Yin,0.0189
23258,2023-08-16,73.73999786376953,74.23999786376953,72.41999816894531,72.73999786376953,2965500,TTD,15,0,80.3974,72.0351,61.3424,Yin,0.0251
23259,2023-08-17,72.73999786376953,72.94999694824219,70.4800033569336,71.19000244140625,4117900,TTD,18,0,80.3236,72.1425,61.4298,Yin,0.035
23260,2023-08-18,70.08000183105469,72.72000122070312,69.72000122070312,72.18000030517578,3590200,TTD,26,0,80.294,72.2653,61.5245,Yang,0.043
23261,2023-08-21,72.22000122070312,73.80000305175781,72.11000061035156,73.33999633789062,3219500,TTD,21,0,80.27,72.4163,61.6258,Yang,0.0234
23262,2023-08-22,73.58999633789062,74.9000015258789,73.38800048828125,74.58999633789062,2820200,TTD,15,0,80.2702,72.5638,61.7513,Yang,0.0206
23263,2023-08-23,75.02999877929688,78.19000244140625,74.97000122070312,77.66999816894531,3839900,TTD,11,0,80.314,72.7396,61.8938,Yang,0.043
23264,2023-08-24,78.19999694824219,78.79000091552734,74.47000122070312,74.51000213623047,2605100,TTD,7,0,80.2538,72.8756,62.0351,Yin,0.058
23265,2023-08-25,74.51000213623047,76.23999786376953,73.55000305175781,75.91000366210938,2439600,TTD,14,0,80.2358,73.0301,62.196,Yang,0.0366
23266,2023-08-28,76.77999877929688,77.04000091552734,75.55000305175781,76.20999908447266,1898600,TTD,11,0,80.2146,73.1864,62.3602,Yin,0.0197
23267,2023-08-29,76.0,78.88999938964844,75.68000030517578,78.80000305175781,2436100,TTD,12,0,80.262,73.388,62.5548,Yang,0.0424
23268,2023-08-30,78.69999694824219,80.41000366210938,78.34500122070312,80.27999877929688,2358700,TTD,8,0,80.354,73.5823,62.7186,Yang,0.0264
23269,2023-08-31,79.58999633789062,80.63999938964844,79.1500015258789,80.02999877929688,3362100,TTD,5,0,80.4254,73.7674,62.8749,Yang,0.0188
23270,2023-09-01,80.87000274658203,81.4800033569336,79.5199966430664,79.93000030517578,3050300,TTD,1,0,80.488,73.9516,63.0358,Yin,0.0246
23271,2023-09-05,79.19000244140625,81.875,78.66999816894531,81.41999816894531,3212100,TTD,7,0,80.5916,74.1656,63.1751,Yang,0.0407
23272,2023-09-06,82.5,83.55999755859375,81.5199966430664,83.47000122070312,3885800,TTD,0,1,80.7564,74.387,63.3353,Yang,0.025
23273,2023-09-07,81.87000274658203,84.73999786376953,81.55999755859375,84.30999755859375,3038700,TTD,0,1,80.9072,74.6232,63.5066,Yang,0.039
23274,2023-09-08,84.25,85.94999694824219,83.48999786376953,83.88999938964844,2934400,TTD,0,1,81.02,74.8501,63.6772,Yin,0.0295
23275,2023-09-11,84.79000091552734,86.95999908447266,84.33100128173828,86.52999877929688,2991000,TTD,0,1,81.2032,75.0942,63.8682,Yang,0.0312
23276,2023-09-12,85.58000183105469,87.73999786376953,85.5,85.80000305175781,2822100,TTD,0,1,81.3748,75.3361,64.0553,Yang,0.0262
23282,2023-09-20,79.19999694824219,79.8949966430664,78.25,78.29000091552734,3017600,TTD,2,0,81.9302,76.5629,65.0126,Yin,0.021
23283,2023-09-21,77.25,77.77999877929688,75.44000244140625,75.72000122070312,3147100,TTD,3,0,81.7544,76.6767,65.1188,Yin,0.031
23284,2023-09-22,76.72000122070312,77.38899993896484,75.66000366210938,76.3499984741211,2929500,TTD,4,0,81.5412,76.8108,65.2463,Yin,0.0229
23285,2023-09-25,75.70999908447266,76.44999694824219,74.2699966430664,75.0999984741211,2704000,TTD,4,0,81.2832,76.936,65.3846,Yin,0.0294
23286,2023-09-26,74.63999938964844,74.91000366210938,73.76000213623047,74.37000274658203,2588900,TTD,4,0,80.9568,77.0546,65.5176,Yin,0.0156
23287,2023-09-27,74.5199966430664,76.38999938964844,74.44999694824219,75.43000030517578,3804900,TTD,4,0,80.6948,77.1945,65.6522,Yang,0.0261
23288,2023-09-28,76.5199966430664,78.7300033569336,75.79000091552734,77.69000244140625,3064900,TTD,4,0,80.4824,77.3444,65.8016,Yang,0.0388
23289,2023-09-29,78.9800033569336,79.45999908447266,77.79000091552734,78.1500015258789,2643400,TTD,2,0,80.3574,77.4792,65.9462,Yin,0.0215
23290,2023-10-02,78.15499877929688,79.19000244140625,77.45999908447266,78.30999755859375,2525400,TTD,3,0,80.2404,77.6211,66.0781,Yang,0.0223
23291,2023-10-03,77.04000091552734,78.91999816894531,75.94000244140625,76.4000015258789,2549500,TTD,4,0,80.127,77.7354,66.2054,Yin,0.0392
23292,2023-10-04,77.1500015258789,79.75,76.95999908447266,79.37000274658203,3209100,TTD,4,0,80.0498,77.8838,66.3683,Yang,0.0363
23293,2023-10-05,79.19000244140625,79.30000305175781,76.62000274658203,78.16000366210938,2565300,TTD,2,0,79.9212,78.0424,66.5284,Yin,0.035
23294,2023-10-06,77.25,83.31999969482422,77.12000274658203,82.1500015258789,4822400,TTD,3,0,79.8566,78.2241,66.7185,Yang,0.0804
24501,2023-07-31,235.14999389648438,238.6699981689453,234.7100067138672,237.1300048828125,1104100,WDAY,0,1,217.7002,203.2904,184.7995,Yang,0.0169
24502,2023-08-01,235.83999633789062,240.17999267578125,233.50999450683594,239.8000030517578,1274900,WDAY,0,1,218.5812,203.8535,185.2789,Yang,0.0286
24503,2023-08-02,236.02000427246094,236.2899932861328,226.02999877929688,229.22000122070312,1630700,WDAY,0,1,219.2514,204.331,185.7114,Yin,0.0454
24504,2023-08-03,228.4499969482422,230.60000610351562,225.82000732421875,229.33999633789062,1283100,WDAY,9,0,219.91,204.8417,186.1602,Yang,0.0212
24505,2023-08-04,230.58999633789062,233.4499969482422,227.14999389648438,230.1199951171875,1263300,WDAY,6,0,220.655,205.3304,186.5661,Yin,0.0277
24506,2023-08-07,229.3000030517578,233.72999572753906,229.0500030517578,233.5500030517578,1374000,WDAY,8,0,221.4022,205.8318,186.9708,Yang,0.0204
24507,2023-08-08,230.27999877929688,230.5800018310547,226.10000610351562,227.5399932861328,1435800,WDAY,7,0,222.0248,206.2636,187.376,Yin,0.0198
24508,2023-08-09,227.75,228.64999389648438,224.0,225.55999755859375,1275800,WDAY,9,0,222.2146,206.602,187.7767,Yin,0.0208
24509,2023-08-10,229.88999938964844,230.97000122070312,226.0,227.8699951171875,1030400,WDAY,7,0,222.5904,206.993,188.1686,Yin,0.022
24510,2023-08-11,226.63999938964844,229.69000244140625,225.6999969482422,226.4600067138672,770700,WDAY,12,0,222.8798,207.3512,188.5612,Yin,0.0177
24511,2023-08-14,225.0800018310547,229.77999877929688,224.9600067138672,228.11000061035156,934900,WDAY,15,0,223.1358,207.7253,188.9208,Yang,0.0214
24512,2023-08-15,226.47999572753906,232.39999389648438,226.3699951171875,230.88999938964844,1381400,WDAY,13,0,223.4836,208.1913,189.3016,Yang,0.0266
24513,2023-08-16,231.77999877929688,234.89999389648438,230.2100067138672,230.41000366210938,1429300,WDAY,4,0,223.8222,208.615,189.6775,Yin,0.0204
24514,2023-08-17,231.97999572753906,232.0399932861328,222.9199981689453,224.05999755859375,1667200,WDAY,4,0,224.0034,208.9513,190.0095,Yin,0.0409
24515,2023-08-18,220.22999572753906,225.55999755859375,218.44000244140625,224.4199981689453,1462300,WDAY,18,0,224.423,209.314,190.3525,Yang,0.0326
24516,2023-08-21,224.85000610351562,228.33999633789062,224.49000549316406,227.22999572753906,1195400,WDAY,15,0,224.8778,209.6895,190.7307,Yang,0.0171
24517,2023-08-22,228.0,228.9600067138672,225.72999572753906,226.25999450683594,1377800,WDAY,9,0,225.3154,209.9696,191.1444,Yin,0.0143
24518,2023-08-23,226.61000061035156,231.77000427246094,226.61000061035156,230.22000122070312,1328700,WDAY,12,0,225.7268,210.2713,191.5944,Yang,0.0228
24519,2023-08-24,234.3699951171875,235.69000244140625,224.8699951171875,224.8699951171875,3629700,WDAY,0,1,225.943,210.4546,192.0556,Yin,0.0481
24520,2023-08-25,228.3800048828125,239.3300018310547,226.0800018310547,236.97000122070312,5637100,WDAY,9,0,226.3362,210.7806,192.5579,Yang,0.0586
24521,2023-08-28,237.3300018310547,238.5,234.75999450683594,236.3000030517578,1879000,WDAY,0,1,226.576,211.1176,193.0385,Yin,0.0159
24522,2023-08-29,236.6999969482422,241.82000732421875,236.0500030517578,241.6699981689453,1848800,WDAY,0,1,226.9614,211.5556,193.5721,Yang,0.0244
24523,2023-08-30,241.9199981689453,244.92999267578125,241.9199981689453,243.13999938964844,1644100,WDAY,0,1,227.3494,212.0189,194.0221,Yang,0.0124
24524,2023-08-31,243.49000549316406,245.60000610351562,242.22000122070312,244.5,1982900,WDAY,0,1,227.8428,212.4945,194.4599,Yang,0.014
24525,2023-09-01,246.5399932861328,249.25999450683594,244.17999267578125,248.49000549316406,1070300,WDAY,0,1,228.3926,213.0196,194.9354,Yang,0.0208
24526,2023-09-05,246.64999389648438,247.75,244.64999389648438,247.2100067138672,1172500,WDAY,0,1,228.8918,213.5743,195.3678,Yang,0.0127
24527,2023-09-06,245.67999267578125,248.6999969482422,245.49000549316406,248.41000366210938,1165600,WDAY,0,1,229.4612,214.1099,195.8329,Yang,0.0131
24528,2023-09-07,247.75999450683594,251.6300048828125,246.74000549316406,250.47000122070312,1021700,WDAY,0,1,229.9862,214.6742,196.3412,Yang,0.0198
24529,2023-09-08,249.9499969482422,252.2899932861328,249.00999450683594,250.6300048828125,1117900,WDAY,0,1,230.5396,215.2243,196.8606,Yang,0.0132
24530,2023-09-11,249.82000732421875,252.72000122070312,248.05999755859375,252.2100067138672,1240800,WDAY,0,1,231.0414,215.811,197.4057,Yang,0.0188
24531,2023-09-12,250.3000030517578,250.9499969482422,246.8300018310547,247.72999572753906,1242500,WDAY,0,1,231.4782,216.368,197.9129,Yin,0.0167
24543,2023-09-28,202.99000549316406,215.0,202.64999389648438,211.22000122070312,9196300,WDAY,2,0,234.2748,222.2638,202.3896,Yang,0.0609
24549,2023-10-06,202.52999877929688,214.80999755859375,202.00999450683594,213.6300048828125,2208600,WDAY,2,0,232.399,224.0636,203.4593,Yang,0.0634
25003,2023-07-31,73.27999877929688,74.18900299072266,72.86499786376953,73.3499984741211,3002000,ZM,0,1,68.7466,68.0333,71.3536,Yang,0.0182
25004,2023-08-01,72.93000030517578,73.04000091552734,71.87000274658203,72.91000366210938,2064400,ZM,0,1,68.8142,68.0733,71.342,Yin,0.0163
25005,2023-08-02,71.5199966430664,71.5199966430664,69.68000030517578,69.88999938964844,3067000,ZM,0,1,68.8246,68.096,71.3178,Yin,0.0264
25006,2023-08-03,69.0999984741211,70.62000274658203,69.05000305175781,69.88999938964844,1945000,ZM,2,0,68.7942,68.1237,71.3058,Yang,0.0227
25007,2023-08-04,70.30000305175781,70.94999694824219,69.04000091552734,69.05999755859375,3077200,ZM,0,1,68.8624,68.1276,71.2677,Yin,0.0277
25008,2023-08-07,69.08999633789062,69.19000244140625,67.62999725341797,68.66000366210938,2459000,ZM,2,0,68.983,68.1243,71.2198,Yin,0.0231
25009,2023-08-08,67.47000122070312,67.91999816894531,65.70999908447266,67.55000305175781,3562000,ZM,5,0,69.0316,68.0895,71.1759,Yang,0.0336
25010,2023-08-09,67.51000213623047,67.61000061035156,66.1500015258789,66.55000305175781,2142900,ZM,5,0,69.0372,68.0491,71.1089,Yin,0.0221
25011,2023-08-10,67.80999755859375,68.78900146484375,66.9749984741211,67.47000122070312,1976400,ZM,4,0,69.073,68.0319,71.0413,Yin,0.0271
25012,2023-08-11,66.55000305175781,67.25,66.2300033569336,66.5999984741211,1507100,ZM,9,0,69.0624,68.0049,70.9713,Yang,0.0154
25013,2023-08-14,66.19999694824219,67.55999755859375,65.58999633789062,67.55000305175781,2202300,ZM,10,0,69.0568,67.9619,70.8886,Yang,0.03
25014,2023-08-15,67.0,67.41000366210938,65.94999694824219,66.05999755859375,2567500,ZM,8,0,69.0362,67.935,70.802,Yin,0.0221
25015,2023-08-16,65.7300033569336,66.70999908447266,65.36000061035156,65.375,2080800,ZM,11,0,68.9633,67.8968,70.7159,Yin,0.0207
25016,2023-08-17,65.23999786376953,66.33999633789062,65.18000030517578,65.36000061035156,2315600,ZM,12,0,68.8805,67.86,70.6216,Yang,0.0178
25017,2023-08-18,64.44999694824219,66.82499694824219,64.33000183105469,66.29000091552734,3202900,ZM,16,0,68.8763,67.8372,70.5359,Yang,0.0388
25018,2023-08-21,66.55000305175781,67.94000244140625,66.5,67.2699966430664,9917400,ZM,9,0,68.8869,67.8245,70.4578,Yang,0.0217
25019,2023-08-22,67.18000030517578,67.37000274658203,63.584999084472656,65.83000183105469,13083400,ZM,5,0,68.8607,67.7768,70.3939,Yin,0.0595
25020,2023-08-23,66.25,69.54000091552734,66.1500015258789,68.16999816894531,7339600,ZM,10,0,68.8405,67.7381,70.3428,Yang,0.0512
25021,2023-08-24,69.18000030517578,69.19000244140625,66.94000244140625,66.94999694824219,2956400,ZM,2,0,68.8031,67.6692,70.2903,Yin,0.0336
25022,2023-08-25,66.66999816894531,67.95999908447266,66.51000213623047,67.69999694824219,2454200,ZM,8,0,68.7891,67.6095,70.2307,Yang,0.0218
25023,2023-08-28,68.2300033569336,68.55500030517578,67.19499969482422,67.56999969482422,1841300,ZM,4,0,68.7417,67.5488,70.177,Yin,0.0202
25024,2023-08-29,67.41000366210938,68.91999816894531,66.86000061035156,68.80999755859375,2446200,ZM,5,0,68.7167,67.5259,70.1619,Yang,0.0308
25025,2023-08-30,68.54000091552734,69.2699966430664,67.91000366210938,68.66999816894531,2080600,ZM,3,0,68.6789,67.4941,70.0941,Yang,0.02
25026,2023-08-31,69.16000366210938,72.55000305175781,68.79000091552734,71.02999877929688,6456800,ZM,2,0,68.7609,67.4927,70.0076,Yang,0.0547
25027,2023-09-01,71.79000091552734,72.41500091552734,71.42500305175781,71.72000122070312,4024300,ZM,0,1,68.8463,67.5099,69.9445,Yin,0.0139
25028,2023-09-05,70.9800033569336,75.90499877929688,70.72000122070312,73.27999877929688,9151400,ZM,0,1,68.9795,67.5678,69.8737,Yang,0.0733
25029,2023-09-06,73.0,74.08000183105469,72.5999984741211,74.0,3579900,ZM,0,1,69.1271,67.606,69.8262,Yang,0.0204
25030,2023-09-07,73.19000244140625,74.81999969482422,72.33999633789062,73.68000030517578,3948300,ZM,0,1,69.2397,67.6478,69.7816,Yang,0.0343
25031,2023-09-08,73.68000030517578,73.80000305175781,71.63999938964844,72.05999755859375,3882800,ZM,0,1,69.3071,67.6922,69.7337,Yin,0.0302
25032,2023-09-11,71.58000183105469,72.91000366210938,71.12999725341797,71.77999877929688,4245300,ZM,0,1,69.3907,67.7373,69.6913,Yang,0.025
25033,2023-09-12,70.69000244140625,71.77999877929688,70.25,70.2699966430664,2880400,ZM,0,1,69.4385,67.7625,69.6569,Yin,0.0218
25254,2023-07-31,158.22999572753906,162.50999450683594,158.22999572753906,160.3800048828125,1502200,ZS,0,1,145.4418,125.6045,126.9416,Yang,0.027
25255,2023-08-01,159.0,164.2899932861328,156.35000610351562,162.8000030517578,1796600,ZS,0,1,146.2186,126.083,127.0175,Yang,0.0508
25256,2023-08-02,159.0,159.00999450683594,148.3300018310547,150.5399932861328,3135900,ZS,0,1,146.724,126.4839,127.0445,Yin,0.072
25257,2023-08-03,150.0,152.40499877929688,149.08999633789062,150.77000427246094,1500400,ZS,6,0,147.1622,126.9371,127.1218,Yang,0.0222
25258,2023-08-04,147.72000122070312,149.0,142.30999755859375,146.16000366210938,3200100,ZS,8,0,147.596,127.3001,127.1262,Yin,0.047
25259,2023-08-07,146.0,146.2899932861328,142.05499267578125,145.33999633789062,1810700,ZS,10,0,147.9722,127.6738,127.1045,Yin,0.0298
25260,2023-08-08,141.66000366210938,141.66000366210938,137.02499389648438,138.69000244140625,2532100,ZS,13,0,148.2122,127.984,127.0541,Yin,0.0338
25261,2023-08-09,138.50999450683594,141.75,136.8209991455078,140.3000030517578,1619000,ZS,14,0,148.4058,128.3057,127.0044,Yang,0.036
25262,2023-08-10,143.02999877929688,146.8800048828125,142.24000549316406,144.3000030517578,1886400,ZS,14,0,148.5974,128.6938,126.9735,Yang,0.0326
25263,2023-08-11,142.66000366210938,146.0,142.50999450683594,142.9499969482422,1101000,ZS,15,0,148.7468,129.0687,126.9449,Yang,0.0245
25264,2023-08-14,142.3699951171875,145.27000427246094,141.58999633789062,144.91000366210938,1075600,ZS,15,0,148.9432,129.3876,126.884,Yang,0.026
25265,2023-08-15,144.2100067138672,144.22000122070312,140.94000244140625,142.7100067138672,1147700,ZS,14,0,148.9496,129.7261,126.8424,Yin,0.0233
25266,2023-08-16,142.0,142.4499969482422,139.4199981689453,140.1300048828125,898700,ZS,16,0,148.7912,130.0018,126.7742,Yin,0.0217
25267,2023-08-17,140.0,140.3300018310547,134.7689971923828,135.64999389648438,1594800,ZS,17,0,148.4444,130.239,126.6827,Yin,0.0413
25268,2023-08-18,132.58999633789062,136.65499877929688,131.58999633789062,136.2100067138672,1703500,ZS,29,0,148.2702,130.4824,126.5932,Yang,0.0385
25269,2023-08-21,141.22999572753906,146.69000244140625,140.6699981689453,142.77999877929688,2411300,ZS,18,0,148.1494,130.8077,126.5552,Yang,0.0428
25270,2023-08-22,144.0,144.6999969482422,141.10000610351562,141.89999389648438,1098400,ZS,17,0,147.9706,131.1197,126.5742,Yin,0.0255
25271,2023-08-23,142.35000610351562,146.35000610351562,140.5,145.47000122070312,1093300,ZS,19,0,147.7604,131.4522,126.6462,Yang,0.0416
25272,2023-08-24,147.64999389648438,147.86000061035156,139.6649932861328,139.74000549316406,1138200,ZS,10,0,147.4034,131.6813,126.7399,Yin,0.0587
25273,2023-08-25,139.61000061035156,143.35000610351562,139.1999969482422,142.75999450683594,1038000,ZS,26,0,147.1076,131.9799,126.8669,Yang,0.0298
25274,2023-08-28,145.32000732421875,145.8699951171875,140.58999633789062,141.33999633789062,1171400,ZS,16,0,146.7676,132.2882,126.974,Yin,0.0376
25275,2023-08-29,140.6999969482422,145.64999389648438,139.50999450683594,144.38999938964844,1015800,ZS,25,0,146.5752,132.7191,127.1147,Yang,0.044
25276,2023-08-30,144.89999389648438,147.3300018310547,143.36000061035156,147.27999877929688,1081400,ZS,19,0,146.5476,133.1545,127.1855,Yang,0.0277
25277,2023-08-31,149.0800018310547,156.77999877929688,148.97000122070312,156.0500030517578,2408300,ZS,11,0,146.7716,133.6655,127.2548,Yang,0.0524
25278,2023-09-01,158.22500610351562,159.1540069580078,155.8000030517578,158.3800048828125,1903300,ZS,3,0,147.0424,134.1897,127.3624,Yang,0.0215
25279,2023-09-05,159.05999755859375,163.47999572753906,158.0500030517578,162.74000549316406,6451600,ZS,3,0,147.4432,134.7584,127.4398,Yang,0.0344
25280,2023-09-06,159.16000366210938,165.3699951171875,153.57000732421875,158.35000610351562,6287300,ZS,3,0,147.776,135.268,127.5298,Yin,0.0768
25281,2023-09-07,156.47000122070312,162.67999267578125,155.39999389648438,161.02000427246094,2859100,ZS,3,0,148.1032,135.8237,127.6512,Yang,0.0468
25282,2023-09-08,160.50999450683594,163.47000122070312,160.33999633789062,160.77000427246094,1647200,ZS,2,0,148.4364,136.3756,127.7614,Yang,0.0195
25283,2023-09-11,162.27000427246094,167.5,162.0399932861328,165.0500030517578,2097800,ZS,0,1,148.8406,136.9905,127.907,Yang,0.0337
25284,2023-09-12,163.3000030517578,164.77000427246094,159.50999450683594,160.22000122070312,1323700,ZS,0,1,149.119,137.5631,128.0243,Yin,0.033
25285,2023-09-13,160.22000122070312,160.89700317382812,158.25999450683594,158.39999389648438,907100,ZS,2,0,149.3552,138.1422,128.1159,Yin,0.0167
25286,2023-09-14,159.74000549316406,159.74000549316406,156.6999969482422,159.22999572753906,1152400,ZS,2,0,149.6004,138.7174,128.2183,Yin,0.0194
25287,2023-09-15,158.3300018310547,158.72000122070312,154.60000610351562,156.10000610351562,1603400,ZS,3,0,149.8876,139.2718,128.3152,Yin,0.0266
25288,2023-09-18,154.72999572753906,156.0800018310547,153.00999450683594,154.72000122070312,1448800,ZS,3,0,150.1184,139.8958,128.4146,Yin,0.0201
25289,2023-09-19,153.89999389648438,156.0399932861328,151.75999450683594,155.0500030517578,1858100,ZS,3,0,150.134,140.5156,128.5226,Yang,0.0282
25290,2023-09-20,155.2899932861328,158.1999969482422,154.22000122070312,154.22999572753906,878500,ZS,3,0,150.2708,141.1237,128.5712,Yin,0.0258
25291,2023-09-21,151.72999572753906,153.47000122070312,147.6199951171875,148.7899932861328,1682400,ZS,3,0,150.493,141.7106,128.6702,Yin,0.0396
25292,2023-09-22,149.0399932861328,154.5500030517578,148.1699981689453,151.7100067138672,1644000,ZS,5,0,150.6244,142.3403,128.8248,Yang,0.0431
25293,2023-09-25,151.0,151.01499938964844,147.1300048828125,148.97000122070312,1076300,ZS,4,0,150.6952,142.96,128.9898,Yin,0.0264
25294,2023-09-26,147.63999938964844,150.85000610351562,146.58999633789062,148.02999877929688,1077100,ZS,6,0,150.6194,143.5666,129.1588,Yang,0.0291
25295,2023-09-27,149.6199951171875,150.8000030517578,146.63999938964844,148.8699951171875,953400,ZS,5,0,150.5006,144.1779,129.3055,Yin,0.0284
25296,2023-09-28,148.42999267578125,152.4499969482422,146.7100067138672,150.9199981689453,1017000,ZS,5,0,150.2982,144.7925,129.474,Yang,0.0391
25297,2023-09-29,153.8699951171875,159.38999938964844,153.5500030517578,155.58999633789062,2298300,ZS,3,0,150.452,145.2692,129.6458,Yang,0.038
25298,2023-10-02,159.0500030517578,163.0500030517578,158.35000610351562,160.88999938964844,2284900,ZS,3,0,150.6896,145.7776,129.8314,Yang,0.0297
25299,2023-10-03,158.55999755859375,159.77000427246094,150.1999969482422,151.4600067138672,2377000,ZS,3,0,150.7522,146.1243,129.973,Yin,0.0637
25300,2023-10-04,152.74000549316406,155.39999389648438,151.8000030517578,155.1199951171875,1366700,ZS,3,0,150.7504,146.5213,130.1628,Yang,0.0237
25301,2023-10-05,154.92999267578125,155.24000549316406,149.625,153.3000030517578,1057800,ZS,3,0,150.684,146.911,130.3582,Yin,0.0375
25302,2023-10-06,150.6999969482422,163.60000610351562,150.6999969482422,163.58999633789062,2548600,ZS,4,0,150.8508,147.3388,130.6148,Yang,0.0856
